config,run_name,model,problem,algorithm,reward,penalty,temperature,prompt,noise,final_r2,best_r2,final_loss,valid_rate
base_prefix_n9,run-20260223_161018-gqk8l35a,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,standard,0.0,0,0.2579080660894715,0,0
base_prefix_n9,run-20260223_161106-n0r0frjy,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,standard,0.01,0,0.26077937883562363,0,0
base_prefix_n9,run-20260223_161152-54y0upg6,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,standard,0.05,0,0.2717563075424272,0,0
base_prefix_n9,run-20260223_161237-gyxgb1lb,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,standard,0.1,0,0.28425151657215897,0,0
base_prefix_n9,run-20260223_161326-9i9lrl9j,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,distractor,0.01,0,0.26841270411884366,0,0
base_prefix_n9,run-20260223_161454-m586b2fk,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,distractor,0.05,0,0.35518650912320016,0,0
base_prefix_n9,run-20260223_161542-an6g1t93,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,distractor,0.1,0,0.2768367273495502,0,0
base_prefix_n9,run-20260223_161701-04ed1s96,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,oracle,0.0,0,0.653175361725018,0,0
base_prefix_n9,run-20260223_161856-icrct3wi,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,oracle,0.01,0,0.3642744671067736,0,0
base_prefix_n9,run-20260223_161947-bvw0a48u,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,oracle,0.05,0,0.33717710632551234,0,0
base_prefix_n9,run-20260223_162115-j1a0d6z9,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,oracle,0.1,0,0.2768367273495502,0,0
base_prefix_n9,run-20260223_162246-gy10bq7p,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,standard,0.0,0,0.2579080660894715,0,0
base_prefix_n9,run-20260223_162349-r1nc0iz4,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,standard,0.01,0,0.26077937883562363,0,0
base_prefix_n9,run-20260223_162453-zifnoz5b,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,standard,0.05,0,0.2717563075424272,0,0
base_prefix_n9,run-20260223_162557-8yj596id,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,standard,0.1,0,0.28425151657215897,0,0
base_prefix_n9,run-20260223_162701-54u1cuxc,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,distractor,0.0,0,0.11983603657201292,0,0
base_prefix_n9,run-20260223_162751-00p5lif1,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,distractor,0.01,0,0.26841270411884366,0,0
base_prefix_n9,run-20260223_162904-5k9t4mwp,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,distractor,0.05,0,0.13037881836225873,0,0
base_prefix_n9,run-20260223_163020-askbfegq,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,distractor,0.1,0,0.14248588064023693,0,0
base_prefix_n9,run-20260223_163114-kf390c79,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,oracle,0.0,0,0.11983603657201303,0,0
base_prefix_n9,run-20260223_163219-ylwtbhqz,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,oracle,0.01,0,0.19826662671561146,0,0
base_prefix_n9,run-20260223_163329-e78cvu7z,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,oracle,0.05,0,0.13037881836225873,0,0
base_prefix_n9,run-20260223_163448-n6q0gwsy,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,oracle,0.1,0,0.16789112366857062,0,0
base_prefix_n9,run-20260223_163600-osugyrjz,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,standard,0.01,0,0.3352572448472091,0,0
base_prefix_n9,run-20260223_163735-z4p7cqy0,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,standard,0.05,0,0.336304130986977,0,0
base_prefix_n9,run-20260223_163910-wkzrwqz3,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,standard,0.1,0,0.14018654427322153,0,0
base_prefix_n9,run-20260223_163957-f0l5ocxe,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,distractor,0.0,0,0.30814475974472366,0,0
base_prefix_n9,run-20260223_164044-holnoyfs,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,distractor,0.01,0,0.34520674749388325,0,0
base_prefix_n9,run-20260223_164235-eh42hge0,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,distractor,0.05,0,0.2302229262865798,0,0
base_prefix_n9,run-20260223_164410-kzrl5sr2,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,distractor,0.1,0,0.33632915576309486,0,0
base_prefix_n9,run-20260223_164535-9zul0f3x,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,oracle,0.0,0,0.11983603657201292,0,0
base_prefix_n9,run-20260223_164657-iebjr10n,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,oracle,0.01,0,0.39995790255788644,0,0
base_prefix_n9,run-20260223_164744-jxm5tjy4,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,oracle,0.05,0,0.13037881836225873,0,0
base_prefix_n9,run-20260223_164832-myvl96ym,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,oracle,0.1,0,0.14018654427322153,0,0
base_prefix_n9,run-20260223_164958-1e25i4dy,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,standard,0.0,0,0.26231997702182996,0,0
base_prefix_n9,run-20260223_165045-kb5aae5x,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,standard,0.01,0,0.262835573801525,0,0
base_prefix_n9,run-20260223_165132-kyjbx19g,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,standard,0.05,0,0.2644382802400601,0,0
base_prefix_n9,run-20260223_165219-00jag06q,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,standard,0.1,0,0.26540834195508844,0,0
base_prefix_n9,run-20260223_165305-epl2a560,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,distractor,0.0,0,0.33485180698466266,0,0
base_prefix_n9,run-20260223_165418-atvg1fpn,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,distractor,0.01,0,0.20880430909075953,0,0
base_prefix_n9,run-20260223_165525-decz1p2t,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,distractor,0.05,0,0.3783604984161504,0,0
base_prefix_n9,run-20260223_165614-uqxrv7h0,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,distractor,0.1,0,0.33632915576309486,0,0
base_prefix_n9,run-20260223_165701-zl06dwgy,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,oracle,0.0,0,0.33325076136286047,0,0
base_prefix_n9,run-20260223_165800-9uz29ay2,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,oracle,0.01,0,0.33510691045467766,0,0
base_prefix_n9,run-20260223_165852-hzp7tvku,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,oracle,0.05,0,0.18065281966497126,0,0
base_prefix_n9,run-20260223_170018-nkul04bd,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,oracle,0.1,0,0.17371454416610477,0,0
base_prefix_n9,run-20260223_170105-3flj1bjo,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,standard,0.0,0,0.2579080660894715,0,0
base_prefix_n9,run-20260223_170237-dyfp46xu,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,standard,0.01,0,0.26077937883562363,0,0
base_prefix_n9,run-20260223_170411-vrzjaejz,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,standard,0.05,0,0.2717563075424272,0,0
base_prefix_n9,run-20260223_170545-skl1azzx,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,standard,0.1,0,0.28425151657215897,0,0
base_prefix_n9,run-20260223_170718-yffci3qi,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,distractor,0.0,0,0.22766014515767063,0,0
base_prefix_n9,run-20260223_170810-n5qwss5y,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,distractor,0.01,0,0.26841270411884366,0,0
base_prefix_n9,run-20260223_170900-sej09fh5,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,distractor,0.05,0,0.16816302176743725,0,0
base_prefix_n9,run-20260223_170952-4e24vszv,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,distractor,0.1,0,0.2858598255908886,0,0
base_prefix_n9,run-20260223_171039-u4v0aa8s,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,oracle,0.01,0,0.20213154701905767,0,0
base_prefix_n9,run-20260223_171129-pd0rhi1o,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,oracle,0.05,0,0.13037881836225873,0,0
base_prefix_n9,run-20260223_171223-4p88hhq5,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,oracle,0.1,0,0.14018654427322153,0,0
base_prefix_n9,run-20260223_171313-2l6ty9r1,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,standard,0.01,0,0.26077937883562363,0,0
base_prefix_n9,run-20260223_171359-wkods0f6,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,standard,0.05,0,0.2717563075424272,0,0
base_prefix_n9,run-20260223_171445-qre7a4pz,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,standard,0.1,0,0.28425151657215897,0,0
base_prefix_n9,run-20260223_171536-9bvnlolu,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,distractor,0.0,0,0.2804470352034819,0,0
base_prefix_n9,run-20260223_171630-dyg1mani,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,distractor,0.01,0,0.1219980499556036,0,0
base_prefix_n9,run-20260223_171716-7qqi2gie,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,distractor,0.05,0,0.30931109072324325,0,0
base_prefix_n9,run-20260223_171801-y7hc2ygh,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,distractor,0.1,0,0.2317684206945776,0,0
base_prefix_n9,run-20260223_171849-4z0ew6uy,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,oracle,0.0,0,0.11983603657201292,0,0
base_prefix_n9,run-20260223_171939-uovbaqye,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,oracle,0.01,0,0.1219980499556036,0,0
base_prefix_n9,run-20260223_172029-zhdti93u,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,oracle,0.05,0,0.13037881836225873,0,0
base_prefix_n9,run-20260223_172120-ulpwc8mk,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,oracle,0.1,0,0.18898568605242216,0,0
base_prefix_n9,run-20260223_172207-icnfbaii,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,standard,0.0,0,0.11983603657201292,0,0
base_prefix_n9,run-20260223_172256-eme775vu,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,standard,0.01,0,0.1219980499556036,0,0
base_prefix_n9,run-20260223_172345-j8u7cwg3,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,standard,0.05,0,0.13037881836225873,0,0
base_prefix_n9,run-20260223_172435-813iwkwv,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,standard,0.1,0,0.14018654427322153,0,0
base_prefix_n9,run-20260223_172525-2qes38qa,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,distractor,0.0,0,0.24525978611892807,0,0
base_prefix_n9,run-20260223_172614-3dk766eo,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,distractor,0.01,0,0.1219980499556036,0,0
base_prefix_n9,run-20260223_172703-24c7rtd5,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,distractor,0.05,0,0.058697359619802936,0,0
base_prefix_n9,run-20260223_172749-c6mte048,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,distractor,0.1,0,0.14018654427322153,0,0
base_prefix_n9,run-20260223_172836-ybhieluz,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,oracle,0.0,0,0.2291077908757745,0,0
base_prefix_n9,run-20260223_172925-3sc9m2fw,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,oracle,0.01,0,0.16529158735518268,0,0
base_prefix_n9,run-20260223_173016-b3zxofnq,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,oracle,0.05,0,0.13037881836225873,0,0
base_prefix_n9,run-20260223_173106-9a3hlobi,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,oracle,0.1,0,0.14018654427322153,0,0
base_prefix_n9,run-20260223_173154-ny9iamhh,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,standard,0.0,0,0.11983603657201292,0,0
base_prefix_n9,run-20260223_173242-0cajidrf,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,standard,0.01,0,0.1219980499556036,0,0
base_prefix_n9,run-20260223_173329-1xsth3vk,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,standard,0.05,0,0.13037881836225873,0,0
base_prefix_n9,run-20260223_173414-czpzba74,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,standard,0.1,0,0.14018654427322153,0,0
base_prefix_n9,run-20260223_173500-vgtff9bz,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,distractor,0.01,0,0.1921019066001537,0,0
base_prefix_n9,run-20260223_173546-xnu4e1y3,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,distractor,0.05,0,0.13037881836225873,0,0
base_prefix_n9,run-20260223_173635-z40652i5,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,distractor,0.1,0,0.33632915576309486,0,0
base_prefix_n9,run-20260223_173723-6wa4l8al,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,oracle,0.01,0,0.4170791220518595,0,0
base_prefix_n9,run-20260223_173809-kdbqd9g4,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,oracle,0.05,0,0.13037881836225873,0,0
base_prefix_n9,run-20260223_173855-2ncpcuyv,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,oracle,0.1,0,0.2135105596393393,0,0
base_prefix_n9,run-20260223_173944-md47fc9u,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,standard,0.01,0,0.26077937883562363,0,0
base_prefix_n9,run-20260223_174028-ujfvz3jn,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,standard,0.05,0,0.2717563075424272,0,0
base_prefix_n9,run-20260223_174114-ifdu93v3,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,standard,0.1,0,0.28425151657215897,0,0
base_prefix_n9,run-20260223_174159-iq8ehq9o,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,distractor,0.01,0,0.26841270411884366,0,0
base_prefix_n9,run-20260223_174307-isukeyio,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,distractor,0.05,0,0.336304130986977,0,0
base_prefix_n9,run-20260223_174356-xxyjw7ue,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,distractor,0.1,0,0.2768367273495502,0,0
base_prefix_n9,run-20260223_174442-whl3yo8f,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,oracle,0.01,0,0.26841270411884366,0,0
base_prefix_n9,run-20260223_174601-brah3hn6,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,oracle,0.05,0,0.13037881836225873,0,0
base_prefix_n9,run-20260223_174701-lftdnkgc,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,oracle,0.1,0,0.2768367273495502,0,0
base_prefix_n9,run-20260223_174822-btyd4dyk,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,standard,0.01,0,0.26077937883562363,0,0
base_prefix_n9,run-20260223_174924-agbxvo7v,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,standard,0.05,0,0.2717563075424272,0,0
base_prefix_n9,run-20260223_175026-mygnk03u,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,cosine_annealing,standard,0.1,0,0.28425151657215897,0,0
base_prefix_n9,run-20260223_175128-754fpchf,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,distractor,0.0,0,0.22766014515767052,0,0
base_prefix_n9,run-20260223_175316-tco27u5a,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,distractor,0.01,0,0.26841270411884366,0,0
base_prefix_n9,run-20260223_175523-038ec7cz,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,distractor,0.05,0,0.3819962020965004,0,0
base_prefix_n9,run-20260223_175619-cg532240,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,distractor,0.1,0,0.33632915576309486,0,0
base_prefix_n9,run-20260223_175736-xmma4aij,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,oracle,0.0,0,0.1198659998328464,0,0
base_prefix_n9,run-20260223_175859-k81vfnwf,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,oracle,0.01,0,0.19826662671561146,0,0
base_prefix_n9,run-20260223_180029-vzsfyt5i,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,oracle,0.05,0,0.13037881836225873,0,0
base_prefix_n9,run-20260223_180120-xehgmwb2,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,oracle,0.1,0,0.17371454416610477,0,0
base_prefix_n9,run-20260223_180211-8clscs4g,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,standard,0.0,0,0.33485180698466266,0,0
base_prefix_n9,run-20260223_180346-4u3w5zcs,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,standard,0.01,0,0.3352572448472091,0,0
base_prefix_n9,run-20260223_180523-b1cfgxr8,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,standard,0.05,0,0.336304130986977,0,0
base_prefix_n9,run-20260223_180658-ydvpu3vh,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.7,standard,0.1,0,0.14018654427322153,0,0
base_prefix_n9,run-20260223_180745-r9u4g9sq,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,distractor,0.0,0,0.1637158196557722,0,0
base_prefix_n9,run-20260223_180940-6ujqvwa7,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,distractor,0.01,0,0.25857765605336,0,0
base_prefix_n9,run-20260223_181029-ntk8ty3w,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,distractor,0.05,0,0.34292541937297394,0,0
base_prefix_n9,run-20260223_181215-g6f4y27b,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,distractor,0.1,0,0.3151959443063662,0,0
base_prefix_n9,run-20260223_181331-l12a9h3f,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,oracle,0.0,0,0.1287732196089324,0,0
base_prefix_n9,run-20260223_181435-qsqfpicl,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,oracle,0.01,0,0.33510691045467766,0,0
base_prefix_n9,run-20260223_181544-xiguxhhk,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,oracle,0.05,0,0.33831199348368135,0,0
base_prefix_n9,run-20260223_181651-9c13gwxr,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,oracle,0.1,0,0.14018654427322153,0,0
base_prefix_n9,run-20260223_181744-hdi42pb9,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,standard,0.0,0,0.26231997702182996,0,0
base_prefix_n9,run-20260223_181832-mmg645f3,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,standard,0.01,0,0.262835573801525,0,0
base_prefix_n9,run-20260223_181920-pkp44cbc,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,standard,0.05,0,0.2644382802400601,0,0
base_prefix_n9,run-20260223_182011-fb2fvff2,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,fixed_0.9,standard,0.1,0,0.26540834195508844,0,0
base_prefix_n9,run-20260223_182059-hb772i2u,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,distractor,0.0,0,0.37788418256947176,0,0
base_prefix_n9,run-20260223_182209-u6gypws9,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,distractor,0.01,0,0.13649581982166747,0,0
base_prefix_n9,run-20260223_182301-xyjtdpm6,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,distractor,0.05,0,0.0,0,0
base_prefix_n9,run-20260223_182350-0nd67pqg,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,distractor,0.1,0,0.33632915576309486,0,0
base_prefix_n9,run-20260223_182443-csz08di2,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,oracle,0.0,0,0.06922750461811333,0,0
base_prefix_n9,run-20260223_182536-2ijdpqkw,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,oracle,0.01,0,0.20047492438785464,0,0
base_prefix_n9,run-20260223_182655-60ckje4y,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,oracle,0.05,0,0.16703154843609325,0,0
base_prefix_n9,run-20260223_182832-dkx4aj1z,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,oracle,0.1,0,0.14018654427322153,0,0
base_prefix_n9,run-20260223_183045-ur8ccnxb,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,standard,0.0,0,0.2579080660894715,0,0
base_prefix_n9,run-20260223_183220-enat3jpm,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,standard,0.01,0,0.26077937883562363,0,0
base_prefix_n9,run-20260223_183358-gf29jexc,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,standard,0.05,0,0.2717563075424272,0,0
base_prefix_n9,run-20260223_183531-icvfbomg,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_grpo,,,linear_annealing,standard,0.1,0,0.28425151657215897,0,0
base_prefix_n9,run-20260223_183704-69mp1dht,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_ppo,,,cosine_annealing,distractor,0.01,0,0.12697234933004264,0,0
base_prefix_n9,run-20260223_183754-y8nrsae6,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_ppo,,,cosine_annealing,distractor,0.05,0,0.2302229262865798,0,0
base_prefix_n9,run-20260223_183847-83xqix8c,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_ppo,,,cosine_annealing,distractor,0.1,0,0.06078714721734113,0,0
base_prefix_n9,run-20260223_183934-3pspt9wm,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_ppo,,,cosine_annealing,oracle,0.01,0,0.16114082488260018,0,0
base_prefix_n9,run-20260223_184023-1s01dc2n,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_ppo,,,cosine_annealing,oracle,0.05,0,0.2973260478359534,0,0
base_prefix_n9,run-20260223_184113-5ujzqnfn,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_ppo,,,cosine_annealing,oracle,0.1,0,0.30540482735495467,0,0
base_prefix_n9,run-20260223_184203-efksjcde,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_ppo,,,cosine_annealing,standard,0.01,0,0.3476959672977644,0,0
base_prefix_n9,run-20260223_184251-6ziu3v9m,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_ppo,,,cosine_annealing,standard,0.05,0,0.3510571777926763,0,0
base_prefix_n9,run-20260223_184338-3j5g00pn,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_ppo,,,cosine_annealing,standard,0.1,0,0.35388069275592204,0,0
base_prefix_n9,run-20260223_184427-in2gwcj7,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_ppo,,,fixed_0.7,distractor,0.0,0,0.22766014515767052,0,0
base_prefix_n9,run-20260223_184513-f9c5azvx,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_ppo,,,fixed_0.7,distractor,0.01,0,0.22825374935602583,0,0
base_prefix_n9,run-20260223_184601-210eh6c6,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_ppo,,,fixed_0.7,distractor,0.05,0,0.36356767817778923,0,0
base_prefix_n9,run-20260223_184646-j7mgu5z3,augustocsc/gpt2_base_prefix_682k,nguyen_9,bon_ppo,,,fixed_0.7,distractor,0.1,0,0.14018654427322153,0,0
