run_name,model,problem,algorithm,reward,penalty,temperature,prompt,noise,final_r2,best_r2,final_loss,valid_rate
run-20260223_134601-vgv9i9sc,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,distractor,0.05,0,0.0,0,0
run-20260223_134612-8daba0bh,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,distractor,0.1,0,0.0,0,0
run-20260223_134624-y1g3pm0c,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,oracle,0.0,0,0.0,0,0
run-20260223_134636-7ytx9ipc,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,oracle,0.01,0,0.0,0,0
run-20260223_134648-6l1ugqzz,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,oracle,0.05,0,0.0,0,0
run-20260223_134659-6jjeemqk,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,oracle,0.1,0,0.0,0,0
run-20260223_134711-932tgf2u,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,standard,0.0,0,0.0,0,0
run-20260223_134723-yhxrt9pn,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,standard,0.01,0,0.0,0,0
run-20260223_134734-0t4bmf26,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,standard,0.05,0,0.0,0,0
run-20260223_134746-zrqjxfe9,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,standard,0.1,0,0.0,0,0
run-20260223_134758-bsg2p8vc,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,cosine_annealing,distractor,0.0,0,0.0,0,0
run-20260223_134809-slhrftdp,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,cosine_annealing,distractor,0.01,0,0.0,0,0
run-20260223_134820-4b8t0xba,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,cosine_annealing,distractor,0.05,0,0.0,0,0
run-20260223_134832-84ur9zag,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,cosine_annealing,distractor,0.1,0,0.0,0,0
run-20260223_134843-jnd4xc4i,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,cosine_annealing,oracle,0.0,0,0.0,0,0
run-20260223_134855-ogwctb8c,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,cosine_annealing,oracle,0.01,0,0.0,0,0
run-20260223_134907-bw14o61s,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,cosine_annealing,oracle,0.05,0,0.0,0,0
run-20260223_134918-y81ax8es,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,cosine_annealing,oracle,0.1,0,0.0,0,0
run-20260223_134930-mhxu2jba,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,cosine_annealing,standard,0.0,0,0.0,0,0
run-20260223_134941-du0qaxjl,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,cosine_annealing,standard,0.01,0,0.0,0,0
run-20260223_134953-o73fye4c,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,cosine_annealing,standard,0.05,0,0.0,0,0
run-20260223_135004-280mya0h,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,cosine_annealing,standard,0.1,0,0.0,0,0
run-20260223_135016-x8ypfd9s,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.7,distractor,0.0,0,0.0,0,0
run-20260223_135027-elhtle52,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.7,distractor,0.01,0,0.0,0,0
run-20260223_135038-dvyo1ib5,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.7,distractor,0.05,0,0.0,0,0
run-20260223_135050-uq50dhyu,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.7,distractor,0.1,0,0.0,0,0
run-20260223_135102-bkhyx134,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.7,oracle,0.0,0,0.0,0,0
run-20260223_135113-6k6t16mf,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.7,oracle,0.01,0,0.0,0,0
run-20260223_135124-kqrsbp7b,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.7,oracle,0.05,0,0.0,0,0
run-20260223_135136-pvof3xc8,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.7,oracle,0.1,0,0.0,0,0
run-20260223_135147-w0jepu5k,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.7,standard,0.0,0,0.0,0,0
run-20260223_135159-rk0y1xyt,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.7,standard,0.01,0,0.0,0,0
run-20260223_135210-8rrxy08a,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.7,standard,0.05,0,0.0,0,0
run-20260223_135222-0mzwqfa2,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.7,standard,0.1,0,0.0,0,0
run-20260223_135233-3djp5dz0,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.9,distractor,0.0,0,0.0,0,0
run-20260223_135245-wu6vpdp1,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.9,distractor,0.01,0,0.0,0,0
run-20260223_135256-it0yznqr,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.9,distractor,0.05,0,0.0,0,0
run-20260223_135308-k0bwlg40,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.9,distractor,0.1,0,0.0,0,0
run-20260223_135319-1mqfd2fh,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.9,oracle,0.0,0,0.0,0,0
run-20260223_135331-uzmp4tjo,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.9,oracle,0.01,0,0.0,0,0
run-20260223_135343-8t19zs43,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.9,oracle,0.05,0,0.0,0,0
run-20260223_135354-zuvtduj1,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.9,oracle,0.1,0,0.0,0,0
run-20260223_135405-d3r3ynbf,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.9,standard,0.0,0,0.0,0,0
run-20260223_135417-wzdij56j,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.9,standard,0.01,0,0.0,0,0
run-20260223_135428-83vbz6iq,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.9,standard,0.05,0,0.0,0,0
run-20260223_135440-zg891ott,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.9,standard,0.1,0,0.0,0,0
run-20260223_135452-b7086div,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,distractor,0.0,0,0.0,0,0
run-20260223_135503-0c2ts8zw,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,distractor,0.01,0,0.0,0,0
run-20260223_135515-6hzjqr2s,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,distractor,0.05,0,0.0,0,0
run-20260223_135526-c5w0es1y,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,distractor,0.1,0,0.0,0,0
run-20260223_135538-mc17toaw,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,oracle,0.0,0,0.0,0,0
run-20260223_135549-iyqr7fqj,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,oracle,0.01,0,0.0,0,0
run-20260223_135601-65zsu530,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,oracle,0.05,0,0.0,0,0
run-20260223_135612-tmwg61kh,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,oracle,0.1,0,0.0,0,0
run-20260223_135624-w4bn3p24,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,standard,0.0,0,0.0,0,0
run-20260223_135635-uv9hlbzx,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,standard,0.01,0,0.0,0,0
run-20260223_135646-y8j9z69o,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,standard,0.05,0,0.0,0,0
run-20260223_135658-3kft2gcy,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,standard,0.1,0,0.0,0,0
run-20260223_135710-l1u680em,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,cosine_annealing,distractor,0.0,0,0.0,0,0
run-20260223_135721-ebjv3qba,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,cosine_annealing,distractor,0.01,0,0.0,0,0
run-20260223_135733-il9xtnjr,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,cosine_annealing,distractor,0.05,0,0.0,0,0
run-20260223_135744-ue64kvyn,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,cosine_annealing,distractor,0.1,0,0.0,0,0
run-20260223_135756-7wqjiiqa,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,cosine_annealing,oracle,0.0,0,0.0,0,0
run-20260223_135807-x7jsjyyp,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,cosine_annealing,oracle,0.01,0,0.0,0,0
run-20260223_135819-2jzk6sli,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,cosine_annealing,oracle,0.05,0,0.0,0,0
run-20260223_135831-pt9slf4y,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,cosine_annealing,oracle,0.1,0,0.0,0,0
run-20260223_135842-ekizn6ac,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,cosine_annealing,standard,0.0,0,0.0,0,0
run-20260223_135854-e76s0kc7,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,cosine_annealing,standard,0.01,0,0.0,0,0
run-20260223_135906-jt4s4ix7,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,cosine_annealing,standard,0.05,0,0.0,0,0
run-20260223_135917-p7l6khel,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,cosine_annealing,standard,0.1,0,0.0,0,0
run-20260223_135929-elimh9nu,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.7,distractor,0.0,0,0.0,0,0
run-20260223_135940-r1jpywau,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.7,distractor,0.01,0,0.0,0,0
run-20260223_135952-htsaevep,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.7,distractor,0.05,0,0.0,0,0
run-20260223_140003-rhdcb628,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.7,distractor,0.1,0,0.0,0,0
run-20260223_140015-cfit0fw8,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.7,oracle,0.0,0,0.0,0,0
run-20260223_140027-2upjf66a,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.7,oracle,0.01,0,0.0,0,0
run-20260223_140038-usfbfsvk,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.7,oracle,0.05,0,0.0,0,0
run-20260223_140050-99x4fjaa,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.7,oracle,0.1,0,0.0,0,0
run-20260223_140101-1r2tmqo1,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.7,standard,0.0,0,0.0,0,0
run-20260223_140113-1htiq6gf,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.7,standard,0.01,0,0.0,0,0
run-20260223_140124-358alg6d,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.7,standard,0.05,0,0.0,0,0
run-20260223_140136-7vwkyqdg,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.7,standard,0.1,0,0.0,0,0
run-20260223_140147-ytcfgu2a,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.9,distractor,0.0,0,0.0,0,0
run-20260223_140159-8xe7sg77,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.9,distractor,0.01,0,0.0,0,0
run-20260223_140210-ktw6jw1f,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.9,distractor,0.05,0,0.0,0,0
run-20260223_140222-jrznzenu,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.9,distractor,0.1,0,0.0,0,0
run-20260223_140233-ahtk6gwh,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.9,oracle,0.0,0,0.0,0,0
run-20260223_140245-6wgpqy2a,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.9,oracle,0.01,0,0.0,0,0
run-20260223_140256-ap5j53jm,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.9,oracle,0.05,0,0.0,0,0
run-20260223_140308-fpi86yjy,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.9,oracle,0.1,0,0.0,0,0
run-20260223_140319-6w4kvfk9,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.9,standard,0.0,0,0.0,0,0
run-20260223_140331-y3jf09s2,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.9,standard,0.01,0,0.0,0,0
run-20260223_140342-9qb0yb4c,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.9,standard,0.05,0,0.0,0,0
run-20260223_140354-csivelcx,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,fixed_0.9,standard,0.1,0,0.0,0,0
run-20260223_140405-3p0vq6m2,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,distractor,0.0,0,0.0,0,0
run-20260223_140417-owxfo86x,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,distractor,0.01,0,0.0,0,0
run-20260223_140428-io3z7oa4,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,distractor,0.05,0,0.0,0,0
run-20260223_140441-2eb7c7ly,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,distractor,0.1,0,0.0,0,0
run-20260223_140452-tvzi85l7,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,oracle,0.0,0,0.0,0,0
run-20260223_140503-y357fkfb,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,oracle,0.01,0,0.0,0,0
run-20260223_140515-kk1bcxep,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,oracle,0.05,0,0.0,0,0
run-20260223_140527-jnwfbmah,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,oracle,0.1,0,0.0,0,0
run-20260223_140538-12vq0l7f,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,standard,0.0,0,0.0,0,0
run-20260223_140550-rposlbbs,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,standard,0.01,0,0.0,0,0
run-20260223_140602-h70lr107,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,standard,0.05,0,0.0,0,0
run-20260223_140613-d783hb71,augustocsc/gpt2_base_infix_682k,nguyen_1,best_of_n,,,linear_annealing,standard,0.1,0,0.0,0,0
run-20260223_140626-f7ysxi9e,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,cosine_annealing,distractor,0.01,0,0.9036097209565233,0,0
run-20260223_140740-652kq6ym,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,cosine_annealing,distractor,0.05,0,0.8102475412517735,0,0
run-20260223_140901-mh2448ge,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,cosine_annealing,distractor,0.1,0,0.9882139197282521,0,0
run-20260223_141004-w0lryzcj,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,cosine_annealing,oracle,0.0,0,1.0,0,0
run-20260223_141152-5dv6k9s7,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,cosine_annealing,oracle,0.01,0,0.9646589533594127,0,0
run-20260223_141244-qht4xfbf,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,cosine_annealing,oracle,0.05,0,0.9381894268471984,0,0
run-20260223_141336-4t83k4j5,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,cosine_annealing,oracle,0.1,0,0.9919456984099573,0,0
run-20260223_141508-w9ax3jla,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,cosine_annealing,standard,0.0,0,0.9957376209566209,0,0
run-20260223_141604-2i972nwf,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,cosine_annealing,standard,0.01,0,0.9955977593549694,0,0
run-20260223_141700-ks2ncbn5,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,cosine_annealing,standard,0.05,0,0.9934160642114969,0,0
run-20260223_141757-sfmipi4y,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,cosine_annealing,standard,0.1,0,0.9871549135635846,0,0
run-20260223_141855-d3xlwush,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.7,distractor,0.0,0,0.6922850974352428,0,0
run-20260223_141959-bjwlgvxt,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.7,distractor,0.01,0,0.9215720745897404,0,0
run-20260223_142057-llt11aqe,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.7,distractor,0.05,0,0.7256263361179469,0,0
run-20260223_142153-g1djmbsu,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.7,distractor,0.1,0,0.8967149883070338,0,0
run-20260223_142309-wt9xj1kj,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.7,oracle,0.0,0,1.0,0,0
run-20260223_142408-v5vg4sav,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.7,oracle,0.01,0,0.9999174329533496,0,0
run-20260223_142520-jnu9chal,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.7,oracle,0.05,0,0.9678024519114853,0,0
run-20260223_142624-o3h1fe3q,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.7,oracle,0.1,0,0.9919456984099573,0,0
run-20260223_142728-wplk67ql,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.7,standard,0.01,0,0.983616275189806,0,0
run-20260223_142816-leti8u1w,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.7,standard,0.05,0,0.9820607716321068,0,0
run-20260223_142903-xwhgxxlt,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.7,standard,0.1,0,0.9766037926043901,0,0
run-20260223_142952-rhr7gr1l,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.9,distractor,0.0,0,0.7589224512749776,0,0
run-20260223_143115-e3sqsc4v,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.9,distractor,0.01,0,0.45245792753640324,0,0
run-20260223_143203-944pppny,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.9,distractor,0.05,0,0.4286072553669591,0,0
run-20260223_143253-3hg59pkl,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.9,distractor,0.1,0,0.9196836007726626,0,0
run-20260223_143410-t1gvg03v,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.9,oracle,0.0,0,1.0,0,0
run-20260223_143550-g3xlebar,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.9,oracle,0.01,0,0.9999174329533496,0,0
run-20260223_143757-h5wuvl26,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.9,oracle,0.05,0,0.9979553279388851,0,0
run-20260223_143848-jfpm0j6x,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.9,oracle,0.1,0,0.9919456984099573,0,0
run-20260223_143953-51pzc2ja,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.9,standard,0.0,0,0.9957376209566209,0,0
run-20260223_144053-9q8clh5v,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.9,standard,0.01,0,0.9955977593549694,0,0
run-20260223_144153-8gzum0z7,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.9,standard,0.05,0,0.9934160642114969,0,0
run-20260223_144253-weahuxlu,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.9,standard,0.1,0,0.9871549135635846,0,0
run-20260223_144353-uqm1nzwk,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,linear_annealing,distractor,0.0,0,0.908425438685499,0,0
run-20260223_144503-ha34j3e6,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,linear_annealing,distractor,0.01,0,0.6393600345366488,0,0
run-20260223_144609-1focsqku,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,linear_annealing,distractor,0.05,0,0.31070756532150257,0,0
run-20260223_144700-akpq7ezx,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,linear_annealing,distractor,0.1,0,0.9563772796789908,0,0
run-20260223_144831-op41ua9f,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,linear_annealing,oracle,0.0,0,1.0,0,0
run-20260223_144948-f2gtvqu3,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,linear_annealing,oracle,0.01,0,0.9999174329533496,0,0
run-20260223_145141-6iv5bouj,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,linear_annealing,oracle,0.05,0,0.9979553279388851,0,0
run-20260223_145234-qfyfvjqe,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,linear_annealing,oracle,0.1,0,0.9919456984099573,0,0
run-20260223_145352-gk3hol9u,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,linear_annealing,standard,0.0,0,0.9957376209566209,0,0
run-20260223_145448-7at76w5p,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,linear_annealing,standard,0.01,0,0.9955977593549694,0,0
run-20260223_145544-gxfcupfd,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,linear_annealing,standard,0.05,0,0.9934160642114969,0,0
run-20260223_145639-aymp9x2x,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,linear_annealing,standard,0.1,0,0.9871549135635846,0,0
run-20260223_145735-5o1g0azs,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,cosine_annealing,distractor,0.0,0,0.8602393656579055,0,0
run-20260223_145929-j16auyae,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,cosine_annealing,distractor,0.01,0,0.5740117538219505,0,0
run-20260223_150039-ohkdx1h3,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,cosine_annealing,distractor,0.05,0,0.8308302101249992,0,0
run-20260223_150202-8r9zs35g,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,cosine_annealing,distractor,0.1,0,0.8426676963342336,0,0
run-20260223_150327-nqkw0s0p,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,cosine_annealing,oracle,0.0,0,1.0,0,0
run-20260223_150450-o6x9v2jf,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,cosine_annealing,oracle,0.01,0,0.9304535847169024,0,0
run-20260223_150612-w2zmfp7w,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,cosine_annealing,oracle,0.05,0,0.9381894268471984,0,0
run-20260223_150705-dglwq6gi,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,cosine_annealing,oracle,0.1,0,0.8481372291039143,0,0
run-20260223_150807-ykfqu1a6,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,cosine_annealing,standard,0.0,0,0.9957376209566209,0,0
run-20260223_150910-9r3mvx4e,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,cosine_annealing,standard,0.01,0,0.9955977593549694,0,0
run-20260223_151010-ntutxyhx,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,cosine_annealing,standard,0.05,0,0.9934160642114969,0,0
run-20260223_151107-7f5097ms,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,cosine_annealing,standard,0.1,0,0.9871549135635846,0,0
run-20260223_151205-lepq5ca5,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.7,distractor,0.01,0,0.8341846151894982,0,0
run-20260223_151315-jzirzcby,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.7,distractor,0.05,0,0.7086904128853034,0,0
run-20260223_151504-8tcpz3lf,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.7,distractor,0.1,0,0.5652252596136915,0,0
run-20260223_151602-4cme3cv9,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.7,oracle,0.01,0,0.9770286418605459,0,0
run-20260223_151707-qpwk6znh,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.7,oracle,0.05,0,0.9979553279388851,0,0
run-20260223_151831-f9qman0c,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.7,oracle,0.1,0,0.9662192406335643,0,0
run-20260223_151951-r0l5bhim,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.7,standard,0.01,0,0.983616275189806,0,0
run-20260223_152039-wd6q4rzx,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.7,standard,0.05,0,0.9820607716321068,0,0
run-20260223_152128-pfu5ik8c,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.7,standard,0.1,0,0.9766037926043901,0,0
run-20260223_152216-jocj73l2,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.9,distractor,0.0,0,0.9645620157671827,0,0
run-20260223_152350-udb7pjnd,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.9,distractor,0.01,0,0.815575354609568,0,0
run-20260223_152604-ba2a2oqk,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.9,distractor,0.05,0,0.6594952200903512,0,0
run-20260223_152806-pa10qfza,augustocsc/gpt2_base_infix_682k,nguyen_1,bon_grpo,,,fixed_0.9,distractor,0.1,0,0.6948421767176775,0,0
